Area Code,Area,Item Code,Item,Element Code,Element,Source Code,Source,Unit,Y1961,Y1961F,Y1961N,Y1962,Y1962F,Y1962N,Y1963,Y1963F,Y1963N,Y1964,Y1964F,Y1964N,Y1965,Y1965F,Y1965N,Y1966,Y1966F,Y1966N,Y1967,Y1967F,Y1967N,Y1968,Y1968F,Y1968N,Y1969,Y1969F,Y1969N,Y1970,Y1970F,Y1970N,Y1971,Y1971F,Y1971N,Y1972,Y1972F,Y1972N,Y1973,Y1973F,Y1973N,Y1974,Y1974F,Y1974N,Y1975,Y1975F,Y1975N,Y1976,Y1976F,Y1976N,Y1977,Y1977F,Y1977N,Y1978,Y1978F,Y1978N,Y1979,Y1979F,Y1979N,Y1980,Y1980F,Y1980N,Y1981,Y1981F,Y1981N,Y1982,Y1982F,Y1982N,Y1983,Y1983F,Y1983N,Y1984,Y1984F,Y1984N,Y1985,Y1985F,Y1985N,Y1986,Y1986F,Y1986N,Y1987,Y1987F,Y1987N,Y1988,Y1988F,Y1988N,Y1989,Y1989F,Y1989N,Y1990,Y1990F,Y1990N,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2030,Y2030F,Y2030N,Y2050,Y2050F,Y2050N
"256","Luxembourg","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.065900","Fc",,"0.065900","Fc",,"0.083500","Fc",,"0.072700","Fc",,"0.071700","Fc",,"0.068000","Fc",,"0.068100","Fc",,"0.068400","Fc",,"0.070300","Fc",,"0.073800","Fc",,"0.069800","Fc",,"0.068300","Fc",,"0.064900","Fc",,"0.066400","Fc",,"0.070100","Fc",,"0.069300","Fc",,"0.066600","Fc",,"0.068700","Fc",,"0.069200","Fc",,"0.069700","Fc",
"256","Luxembourg","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.268700","Fc",,"0.268700","Fc",,"0.340500","Fc",,"0.296300","Fc",,"0.292200","Fc",,"0.277200","Fc",,"0.277500","Fc",,"0.278700","Fc",,"0.286600","Fc",,"0.300800","Fc",,"0.284700","Fc",,"0.278300","Fc",,"0.264700","Fc",,"0.270800","Fc",,"0.285900","Fc",,"0.282600","Fc",,"0.271500","Fc",,"0.280000","Fc",,"0.282300","Fc",,"0.284000","Fc",
"129","Madagascar","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","828000.000000","Qm",,"969000.000000","Qm",,"1886000.000000","Qm",,"1453000.000000","Qm",,"2332000.000000","Qm",,"2500000.000000","X",,"3200000.000000","X",,"3190000.000000","Qm",,"6500000.000000","X",,"7000000.000000","X",,"5964000.000000","Qm",,"5918000.000000","Qm",,"4187000.000000","Qm",,"4980000.000000","Qm",,"3514000.000000","Qm",,"3880000.000000","Qm",,"4169000.000000","Qm",,"4667000.000000","Qm",,"3400000.000000","X",,"4000000.000000","X",,"3500000.000000","X",,"6600000.000000","X",,"7400000.000000","X",,"2000000.000000","X",,"5600000.000000","X",,"6153000.000000","Qm",,"3567000.000000","Qm",,"3830000.000000","Qm",,"2473000.000000","Qm",,"4356000.000000","Qm",,"3745000.000000","Qm",,"3938000.000000","Qm",,"5973000.000000","Qm",,"6008000.000000","Qm",,"7727000.000000","Qm",,"8917000.000000","Qm",,"3636000.000000","Qm",,"3590000.000000","Qm",,"4296000.000000","Qm",,"3796000.000000","Qm",,"3205000.000000","Qm",,"2683472.400000","Fb",,"4686854.300000","Fb",,"2861475.400000","Fb",,"7463597.700000","Fb",,"3821169.400000","Fb",,"4502808.200000","Fb",,"7502121.700000","Fb",,"4410951.300000","Fb",,"4577512.400000","E",,"8660936.800000","E",,"16838835.600000","E",,"10261435.600000","E",,"18316463.100000","E",,"16444602.300000","E",,"9335127.500000","E",,"31388414.500000","E",,"28653255.400000","E",,"23125599.133300","Fc",,"18945090.360000","Fc",,"36837675.700000","Fc",
"129","Madagascar","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","248400.000000","Fc",,"290700.000000","Fc",,"565800.000000","Fc",,"435900.000000","Fc",,"699600.000000","Fc",,"750000.000000","Fc",,"960000.000000","Fc",,"957000.000000","Fc",,"1950000.000000","Fc",,"2100000.000000","Fc",,"1789200.000000","Fc",,"1775400.000000","Fc",,"1256100.000000","Fc",,"1494000.000000","Fc",,"1054200.000000","Fc",,"1164000.000000","Fc",,"1250700.000000","Fc",,"1400100.000000","Fc",,"1020000.000000","Fc",,"1200000.000000","Fc",,"1050000.000000","Fc",,"1980000.000000","Fc",,"2220000.000000","Fc",,"600000.000000","Fc",,"1680000.000000","Fc",,"1845900.000000","Fc",,"1070100.000000","Fc",,"1149000.000000","Fc",,"741900.000000","Fc",,"1306800.000000","Fc",,"1123500.000000","Fc",,"1181400.000000","Fc",,"1791900.000000","Fc",,"1802400.000000","Fc",,"2318100.000000","Fc",,"2675100.000000","Fc",,"1090800.000000","Fc",,"1077000.000000","Fc",,"1288800.000000","Fc",,"1138800.000000","Fc",,"961500.000000","Fc",,"805041.720000","Fc",,"1406056.290000","Fc",,"858442.620000","Fc",,"2239079.310000","Fc",,"1146350.820000","Fc",,"1350842.460000","Fc",,"2250636.510000","Fc",,"1323285.390000","Fc",,"1373253.720000","Fc",,"2598281.040000","Fc",,"5051650.680000","Fc",,"3078430.680000","Fc",,"5494938.930000","Fc",,"4933380.690000","Fc",,"2800538.250000","Fc",,"9416524.350000","Fc",,"8595976.620000","Fc",,"6937679.740000","Fc",,"5683527.108000","Fc",,"11051302.710000","Fc",
"129","Madagascar","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","82800.000000","Fc",,"96900.000000","Fc",,"188600.000000","Fc",,"145300.000000","Fc",,"233200.000000","Fc",,"250000.000000","Fc",,"320000.000000","Fc",,"319000.000000","Fc",,"650000.000000","Fc",,"700000.000000","Fc",,"596400.000000","Fc",,"591800.000000","Fc",,"418700.000000","Fc",,"498000.000000","Fc",,"351400.000000","Fc",,"388000.000000","Fc",,"416900.000000","Fc",,"466700.000000","Fc",,"340000.000000","Fc",,"400000.000000","Fc",,"350000.000000","Fc",,"660000.000000","Fc",,"740000.000000","Fc",,"200000.000000","Fc",,"560000.000000","Fc",,"615300.000000","Fc",,"356700.000000","Fc",,"383000.000000","Fc",,"247300.000000","Fc",,"435600.000000","Fc",,"374500.000000","Fc",,"393800.000000","Fc",,"597300.000000","Fc",,"600800.000000","Fc",,"772700.000000","Fc",,"891700.000000","Fc",,"363600.000000","Fc",,"359000.000000","Fc",,"429600.000000","Fc",,"379600.000000","Fc",,"320500.000000","Fc",,"268347.240000","Fc",,"468685.430000","Fc",,"286147.540000","Fc",,"746359.770000","Fc",,"382116.940000","Fc",,"450280.820000","Fc",,"750212.170000","Fc",,"441095.130000","Fc",,"457751.240000","Fc",,"866093.680000","Fc",,"1683883.560000","Fc",,"1026143.560000","Fc",,"1831646.310000","Fc",,"1644460.230000","Fc",,"933512.750000","Fc",,"3138841.450000","Fc",,"2865325.540000","Fc",,"2312559.913300","Fc",,"1894509.036000","Fc",,"3683767.570000","Fc",
"129","Madagascar","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.013000","Fc",,"0.015200","Fc",,"0.029600","Fc",,"0.022800","Fc",,"0.036600","Fc",,"0.039300","Fc",,"0.050300","Fc",,"0.050100","Fc",,"0.102100","Fc",,"0.110000","Fc",,"0.093700","Fc",,"0.093000","Fc",,"0.065800","Fc",,"0.078300","Fc",,"0.055200","Fc",,"0.061000","Fc",,"0.065500","Fc",,"0.073300","Fc",,"0.053400","Fc",,"0.062900","Fc",,"0.055000","Fc",,"0.103700","Fc",,"0.116300","Fc",,"0.031400","Fc",,"0.088000","Fc",,"0.096700","Fc",,"0.056100","Fc",,"0.060200","Fc",,"0.038900","Fc",,"0.068500","Fc",,"0.058900","Fc",,"0.061900","Fc",,"0.093900","Fc",,"0.094400","Fc",,"0.121400","Fc",,"0.140100","Fc",,"0.057100","Fc",,"0.056400","Fc",,"0.067500","Fc",,"0.059700","Fc",,"0.050400","Fc",,"0.042200","Fc",,"0.073700","Fc",,"0.045000","Fc",,"0.117300","Fc",,"0.060000","Fc",,"0.070800","Fc",,"0.117900","Fc",,"0.069300","Fc",,"0.071900","Fc",,"0.136100","Fc",,"0.264600","Fc",,"0.161300","Fc",,"0.287800","Fc",,"0.258400","Fc",,"0.146700","Fc",,"0.493200","Fc",,"0.450300","Fc",,"0.363400","Fc",,"0.297700","Fc",,"0.578900","Fc",
"129","Madagascar","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.002900","Fc",,"0.003400","Fc",,"0.006700","Fc",,"0.005100","Fc",,"0.008200","Fc",,"0.008800","Fc",,"0.011300","Fc",,"0.011300","Fc",,"0.023000","Fc",,"0.024800","Fc",,"0.021100","Fc",,"0.020900","Fc",,"0.014800","Fc",,"0.017600","Fc",,"0.012400","Fc",,"0.013700","Fc",,"0.014700","Fc",,"0.016500","Fc",,"0.012000","Fc",,"0.014100","Fc",,"0.012400","Fc",,"0.023300","Fc",,"0.026200","Fc",,"0.007100","Fc",,"0.019800","Fc",,"0.021800","Fc",,"0.012600","Fc",,"0.013500","Fc",,"0.008700","Fc",,"0.015400","Fc",,"0.013200","Fc",,"0.013900","Fc",,"0.021100","Fc",,"0.021200","Fc",,"0.027300","Fc",,"0.031500","Fc",,"0.012900","Fc",,"0.012700","Fc",,"0.015200","Fc",,"0.013400","Fc",,"0.011300","Fc",,"0.009500","Fc",,"0.016600","Fc",,"0.010100","Fc",,"0.026400","Fc",,"0.013500","Fc",,"0.015900","Fc",,"0.026500","Fc",,"0.015600","Fc",,"0.016200","Fc",,"0.030600","Fc",,"0.059500","Fc",,"0.036300","Fc",,"0.064800","Fc",,"0.058100","Fc",,"0.033000","Fc",,"0.111000","Fc",,"0.101300","Fc",,"0.081800","Fc",,"0.067000","Fc",,"0.130200","Fc",
"129","Madagascar","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.001300","Fc",,"0.001500","Fc",,"0.003000","Fc",,"0.002300","Fc",,"0.003700","Fc",,"0.003900","Fc",,"0.005000","Fc",,"0.005000","Fc",,"0.010200","Fc",,"0.011000","Fc",,"0.009400","Fc",,"0.009300","Fc",,"0.006600","Fc",,"0.007800","Fc",,"0.005500","Fc",,"0.006100","Fc",,"0.006600","Fc",,"0.007300","Fc",,"0.005300","Fc",,"0.006300","Fc",,"0.005500","Fc",,"0.010400","Fc",,"0.011600","Fc",,"0.003100","Fc",,"0.008800","Fc",,"0.009700","Fc",,"0.005600","Fc",,"0.006000","Fc",,"0.003900","Fc",,"0.006800","Fc",,"0.005900","Fc",,"0.006200","Fc",,"0.009400","Fc",,"0.009400","Fc",,"0.012100","Fc",,"0.014000","Fc",,"0.005700","Fc",,"0.005600","Fc",,"0.006800","Fc",,"0.006000","Fc",,"0.005000","Fc",,"0.004200","Fc",,"0.007400","Fc",,"0.004500","Fc",,"0.011700","Fc",,"0.006000","Fc",,"0.007100","Fc",,"0.011800","Fc",,"0.006900","Fc",,"0.007200","Fc",,"0.013600","Fc",,"0.026500","Fc",,"0.016100","Fc",,"0.028800","Fc",,"0.025800","Fc",,"0.014700","Fc",,"0.049300","Fc",,"0.045000","Fc",,"0.036300","Fc",,"0.029800","Fc",,"0.057900","Fc",
"129","Madagascar","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.004200","Fc",,"0.004900","Fc",,"0.009600","Fc",,"0.007400","Fc",,"0.011900","Fc",,"0.012800","Fc",,"0.016300","Fc",,"0.016300","Fc",,"0.033200","Fc",,"0.035700","Fc",,"0.030500","Fc",,"0.030200","Fc",,"0.021400","Fc",,"0.025400","Fc",,"0.017900","Fc",,"0.019800","Fc",,"0.021300","Fc",,"0.023800","Fc",,"0.017400","Fc",,"0.020400","Fc",,"0.017900","Fc",,"0.033700","Fc",,"0.037800","Fc",,"0.010200","Fc",,"0.028600","Fc",,"0.031400","Fc",,"0.018200","Fc",,"0.019600","Fc",,"0.012600","Fc",,"0.022200","Fc",,"0.019100","Fc",,"0.020100","Fc",,"0.030500","Fc",,"0.030700","Fc",,"0.039500","Fc",,"0.045500","Fc",,"0.018600","Fc",,"0.018300","Fc",,"0.021900","Fc",,"0.019400","Fc",,"0.016400","Fc",,"0.013700","Fc",,"0.023900","Fc",,"0.014600","Fc",,"0.038100","Fc",,"0.019500","Fc",,"0.023000","Fc",,"0.038300","Fc",,"0.022500","Fc",,"0.023400","Fc",,"0.044200","Fc",,"0.086000","Fc",,"0.052400","Fc",,"0.093500","Fc",,"0.084000","Fc",,"0.047700","Fc",,"0.160300","Fc",,"0.146300","Fc",,"0.118100","Fc",,"0.096800","Fc",,"0.188100","Fc",
"129","Madagascar","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","0.017200","Fc",,"0.020200","Fc",,"0.039300","Fc",,"0.030300","Fc",,"0.048600","Fc",,"0.052100","Fc",,"0.066600","Fc",,"0.066400","Fc",,"0.135300","Fc",,"0.145800","Fc",,"0.124200","Fc",,"0.123200","Fc",,"0.087200","Fc",,"0.103700","Fc",,"0.073200","Fc",,"0.080800","Fc",,"0.086800","Fc",,"0.097200","Fc",,"0.070800","Fc",,"0.083300","Fc",,"0.072900","Fc",,"0.137400","Fc",,"0.154100","Fc",,"0.041600","Fc",,"0.116600","Fc",,"0.128100","Fc",,"0.074300","Fc",,"0.079700","Fc",,"0.051500","Fc",,"0.090700","Fc",,"0.078000","Fc",,"0.082000","Fc",,"0.124400","Fc",,"0.125100","Fc",,"0.160900","Fc",,"0.185700","Fc",,"0.075700","Fc",,"0.074700","Fc",,"0.089400","Fc",,"0.079000","Fc",,"0.066700","Fc",,"0.055900","Fc",,"0.097600","Fc",,"0.059600","Fc",,"0.155400","Fc",,"0.079600","Fc",,"0.093800","Fc",,"0.156200","Fc",,"0.091800","Fc",,"0.095300","Fc",,"0.180300","Fc",,"0.350600","Fc",,"0.213700","Fc",,"0.381400","Fc",,"0.342400","Fc",,"0.194400","Fc",,"0.653600","Fc",,"0.596600","Fc",,"0.481500","Fc",,"0.394500","Fc",,"0.767000","Fc",
"130","Malawi","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","2600000.000000","E",,"2300000.000000","E",,"2300000.000000","E",,"3000000.000000","E",,"3000000.000000","E",,"3000000.000000","E",,"4000000.000000","X",,"5000000.000000","X",,"4987000.000000","Qm",,"8593000.000000","Qm",,"10302000.000000","Qm",,"9709000.000000","Qm",,"12442000.000000","Qm",,"7453000.000000","Qm",,"12888000.000000","Qm",,"18887000.000000","Qm",,"12832000.000000","Qm",,"19563000.000000","Qm",,"14449000.000000","Qm",,"22800000.000000","X",,"25733000.000000","Qm",,"24200000.000000","X",,"23116000.000000","Qm",,"23603000.000000","Qm",,"15931000.000000","Qm",,"22715000.000000","Qm",,"29847000.000000","Qm",,"27201000.000000","Qm",,"30300000.000000","X",,"30000000.000000","X",,"46000000.000000","X",,"51800000.000000","X",,"48000000.000000","X",,"9060000.000000","X",,"28202000.000000","X",,"37900000.000000","X",,"41200000.000000","X",,"34800000.000000","X",,"30000000.000000","X",,"34588000.000000","Qm",,"16781000.000000","Qm",,"60083000.000000","Qm",,"60989000.000000","Qm",,"71630000.000000","Qm",,"66172000.000000","Qm",,"82959000.000000","Qm",,"84330000.000000","Qm",,"98191000.000000","Fb",,"72041000.000000","Fb",,"96533000.000000","Fb",,"84938000.000000","Fb",,"58424470.000000","A",,"58784790.000000","A",,"118305040.000000","A",,"109426622.200000","Fb",,"63280194.100000","Fb",,"86463197.000000","Fb",,"88084897.030000","Fb",,"79276096.043300","Fc",,"202532405.982900","Fc",,"415041777.777800","Fc",
"130","Malawi","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","780000.000000","Fc",,"690000.000000","Fc",,"690000.000000","Fc",,"900000.000000","Fc",,"900000.000000","Fc",,"900000.000000","Fc",,"1200000.000000","Fc",,"1500000.000000","Fc",,"1496100.000000","Fc",,"2577900.000000","Fc",,"3090600.000000","Fc",,"2912700.000000","Fc",,"3732600.000000","Fc",,"2235900.000000","Fc",,"3866400.000000","Fc",,"5666100.000000","Fc",,"3849600.000000","Fc",,"5868900.000000","Fc",,"4334700.000000","Fc",,"6840000.000000","Fc",,"7719900.000000","Fc",,"7260000.000000","Fc",,"6934800.000000","Fc",,"7080900.000000","Fc",,"4779300.000000","Fc",,"6814500.000000","Fc",,"8954100.000000","Fc",,"8160300.000000","Fc",,"9090000.000000","Fc",,"9000000.000000","Fc",,"13800000.000000","Fc",,"15540000.000000","Fc",,"14400000.000000","Fc",,"2718000.000000","Fc",,"8460600.000000","Fc",,"11370000.000000","Fc",,"12360000.000000","Fc",,"10440000.000000","Fc",,"9000000.000000","Fc",,"10376400.000000","Fc",,"5034300.000000","Fc",,"18024900.000000","Fc",,"18296700.000000","Fc",,"21489000.000000","Fc",,"19851600.000000","Fc",,"24887700.000000","Fc",,"25299000.000000","Fc",,"29457300.000000","Fc",,"21612300.000000","Fc",,"28959900.000000","Fc",,"25481400.000000","Fc",,"17527341.000000","Fc",,"17635437.000000","Fc",,"35491512.000000","Fc",,"32827986.660000","Fc",,"18984058.230000","Fc",,"25938959.100000","Fc",,"26425469.109000","Fc",,"23782828.813000","Fc",,"60759721.794900","Fc",,"124512533.333300","Fc",
"130","Malawi","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","260000.000000","Fc",,"230000.000000","Fc",,"230000.000000","Fc",,"300000.000000","Fc",,"300000.000000","Fc",,"300000.000000","Fc",,"400000.000000","Fc",,"500000.000000","Fc",,"498700.000000","Fc",,"859300.000000","Fc",,"1030200.000000","Fc",,"970900.000000","Fc",,"1244200.000000","Fc",,"745300.000000","Fc",,"1288800.000000","Fc",,"1888700.000000","Fc",,"1283200.000000","Fc",,"1956300.000000","Fc",,"1444900.000000","Fc",,"2280000.000000","Fc",,"2573300.000000","Fc",,"2420000.000000","Fc",,"2311600.000000","Fc",,"2360300.000000","Fc",,"1593100.000000","Fc",,"2271500.000000","Fc",,"2984700.000000","Fc",,"2720100.000000","Fc",,"3030000.000000","Fc",,"3000000.000000","Fc",,"4600000.000000","Fc",,"5180000.000000","Fc",,"4800000.000000","Fc",,"906000.000000","Fc",,"2820200.000000","Fc",,"3790000.000000","Fc",,"4120000.000000","Fc",,"3480000.000000","Fc",,"3000000.000000","Fc",,"3458800.000000","Fc",,"1678100.000000","Fc",,"6008300.000000","Fc",,"6098900.000000","Fc",,"7163000.000000","Fc",,"6617200.000000","Fc",,"8295900.000000","Fc",,"8433000.000000","Fc",,"9819100.000000","Fc",,"7204100.000000","Fc",,"9653300.000000","Fc",,"8493800.000000","Fc",,"5842447.000000","Fc",,"5878479.000000","Fc",,"11830504.000000","Fc",,"10942662.220000","Fc",,"6328019.410000","Fc",,"8646319.700000","Fc",,"8808489.703000","Fc",,"7927609.604300","Fc",,"20253240.598300","Fc",,"41504177.777800","Fc",
"130","Malawi","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.040900","Fc",,"0.036100","Fc",,"0.036100","Fc",,"0.047100","Fc",,"0.047100","Fc",,"0.047100","Fc",,"0.062900","Fc",,"0.078600","Fc",,"0.078400","Fc",,"0.135000","Fc",,"0.161900","Fc",,"0.152600","Fc",,"0.195500","Fc",,"0.117100","Fc",,"0.202500","Fc",,"0.296800","Fc",,"0.201600","Fc",,"0.307400","Fc",,"0.227100","Fc",,"0.358300","Fc",,"0.404400","Fc",,"0.380300","Fc",,"0.363300","Fc",,"0.370900","Fc",,"0.250300","Fc",,"0.357000","Fc",,"0.469000","Fc",,"0.427400","Fc",,"0.476100","Fc",,"0.471400","Fc",,"0.722900","Fc",,"0.814000","Fc",,"0.754300","Fc",,"0.142400","Fc",,"0.443200","Fc",,"0.595600","Fc",,"0.647400","Fc",,"0.546900","Fc",,"0.471400","Fc",,"0.543500","Fc",,"0.263700","Fc",,"0.944200","Fc",,"0.958400","Fc",,"1.125600","Fc",,"1.039800","Fc",,"1.303600","Fc",,"1.325200","Fc",,"1.543000","Fc",,"1.132100","Fc",,"1.516900","Fc",,"1.334700","Fc",,"0.918100","Fc",,"0.923800","Fc",,"1.859100","Fc",,"1.719600","Fc",,"0.994400","Fc",,"1.358700","Fc",,"1.384200","Fc",,"1.245800","Fc",,"3.182700","Fc",,"6.522100","Fc",
"130","Malawi","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.009200","Fc",,"0.008100","Fc",,"0.008100","Fc",,"0.010600","Fc",,"0.010600","Fc",,"0.010600","Fc",,"0.014100","Fc",,"0.017700","Fc",,"0.017600","Fc",,"0.030400","Fc",,"0.036400","Fc",,"0.034300","Fc",,"0.044000","Fc",,"0.026400","Fc",,"0.045600","Fc",,"0.066800","Fc",,"0.045400","Fc",,"0.069200","Fc",,"0.051100","Fc",,"0.080600","Fc",,"0.091000","Fc",,"0.085600","Fc",,"0.081700","Fc",,"0.083500","Fc",,"0.056300","Fc",,"0.080300","Fc",,"0.105500","Fc",,"0.096200","Fc",,"0.107100","Fc",,"0.106100","Fc",,"0.162600","Fc",,"0.183100","Fc",,"0.169700","Fc",,"0.032000","Fc",,"0.099700","Fc",,"0.134000","Fc",,"0.145700","Fc",,"0.123000","Fc",,"0.106100","Fc",,"0.122300","Fc",,"0.059300","Fc",,"0.212400","Fc",,"0.215600","Fc",,"0.253300","Fc",,"0.234000","Fc",,"0.293300","Fc",,"0.298200","Fc",,"0.347200","Fc",,"0.254700","Fc",,"0.341300","Fc",,"0.300300","Fc",,"0.206600","Fc",,"0.207800","Fc",,"0.418300","Fc",,"0.386900","Fc",,"0.223700","Fc",,"0.305700","Fc",,"0.311400","Fc",,"0.280300","Fc",,"0.716100","Fc",,"1.467500","Fc",
"130","Malawi","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.004100","Fc",,"0.003600","Fc",,"0.003600","Fc",,"0.004700","Fc",,"0.004700","Fc",,"0.004700","Fc",,"0.006300","Fc",,"0.007900","Fc",,"0.007800","Fc",,"0.013500","Fc",,"0.016200","Fc",,"0.015300","Fc",,"0.019600","Fc",,"0.011700","Fc",,"0.020300","Fc",,"0.029700","Fc",,"0.020200","Fc",,"0.030700","Fc",,"0.022700","Fc",,"0.035800","Fc",,"0.040400","Fc",,"0.038000","Fc",,"0.036300","Fc",,"0.037100","Fc",,"0.025000","Fc",,"0.035700","Fc",,"0.046900","Fc",,"0.042700","Fc",,"0.047600","Fc",,"0.047100","Fc",,"0.072300","Fc",,"0.081400","Fc",,"0.075400","Fc",,"0.014200","Fc",,"0.044300","Fc",,"0.059600","Fc",,"0.064700","Fc",,"0.054700","Fc",,"0.047100","Fc",,"0.054400","Fc",,"0.026400","Fc",,"0.094400","Fc",,"0.095800","Fc",,"0.112600","Fc",,"0.104000","Fc",,"0.130400","Fc",,"0.132500","Fc",,"0.154300","Fc",,"0.113200","Fc",,"0.151700","Fc",,"0.133500","Fc",,"0.091800","Fc",,"0.092400","Fc",,"0.185900","Fc",,"0.172000","Fc",,"0.099400","Fc",,"0.135900","Fc",,"0.138400","Fc",,"0.124600","Fc",,"0.318300","Fc",,"0.652200","Fc",
"130","Malawi","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.013300","Fc",,"0.011700","Fc",,"0.011700","Fc",,"0.015300","Fc",,"0.015300","Fc",,"0.015300","Fc",,"0.020400","Fc",,"0.025500","Fc",,"0.025500","Fc",,"0.043900","Fc",,"0.052600","Fc",,"0.049600","Fc",,"0.063500","Fc",,"0.038100","Fc",,"0.065800","Fc",,"0.096500","Fc",,"0.065500","Fc",,"0.099900","Fc",,"0.073800","Fc",,"0.116400","Fc",,"0.131400","Fc",,"0.123600","Fc",,"0.118100","Fc",,"0.120500","Fc",,"0.081400","Fc",,"0.116000","Fc",,"0.152400","Fc",,"0.138900","Fc",,"0.154700","Fc",,"0.153200","Fc",,"0.234900","Fc",,"0.264500","Fc",,"0.245100","Fc",,"0.046300","Fc",,"0.144000","Fc",,"0.193600","Fc",,"0.210400","Fc",,"0.177700","Fc",,"0.153200","Fc",,"0.176600","Fc",,"0.085700","Fc",,"0.306900","Fc",,"0.311500","Fc",,"0.365800","Fc",,"0.337900","Fc",,"0.423700","Fc",,"0.430700","Fc",,"0.501500","Fc",,"0.367900","Fc",,"0.493000","Fc",,"0.433800","Fc",,"0.298400","Fc",,"0.300200","Fc",,"0.604200","Fc",,"0.558900","Fc",,"0.323200","Fc",,"0.441600","Fc",,"0.449900","Fc",,"0.404900","Fc",,"1.034400","Fc",,"2.119700","Fc",
